,asset_id,data_end,data_orderbook_end,data_orderbook_start,data_quote_end,data_quote_start,data_start,data_symbols_count,data_trade_count,data_trade_end,data_trade_start,name,type_is_crypto
1328,ART,2018-04-01,2018-04-01T01:25:35.2391676Z,2017-10-07T21:34:20.6258377Z,2018-04-01T01:04:59.3445282Z,2017-10-07T21:34:20.6258377Z,2017-10-07,1,5235.0,2018-03-31T22:50:07.6420000Z,2017-10-15T02:58:45.0000000Z,Maecenas,1
1329,WEX,2017-11-08,2017-11-08T08:30:06.6795096Z,2017-03-18T22:50:09.7495666Z,2017-11-08T08:05:24.6152788Z,2017-03-18T22:50:09.7495666Z,2016-09-21,4,5209.0,2017-11-06T18:07:53.0000000Z,2016-09-21T04:45:15.0000000Z,Wexcoin,1
1330,POKE,2018-04-01,2018-04-01T03:56:39.9287326Z,2017-03-18T23:20:13.0054431Z,2018-04-01T03:56:39.9287326Z,2017-03-18T23:20:13.0054431Z,2017-02-08,6,5151.0,2018-03-31T20:39:00.0000000Z,2017-02-08T10:53:06.0000000Z,PokeCoin,1
1331,X2,2018-04-01,2018-04-01T04:26:46.1443597Z,2017-03-19T01:01:17.6706264Z,2018-04-01T04:21:23.9942745Z,2017-03-19T01:01:17.6706264Z,2017-02-28,6,5150.0,2018-03-31T20:21:25.0000000Z,2017-02-28T02:25:35.0000000Z,X2,1
1332,PEN,2018-04-01,2018-04-01T03:51:13.0782144Z,2017-03-19T01:11:17.2821363Z,2018-04-01T03:37:55.4011023Z,2017-03-19T01:11:17.2821363Z,2017-02-04,6,5149.0,2018-03-31T11:13:00.0000000Z,2017-02-04T15:23:12.0000000Z,Nuevo Sol,0
1333,BTCHC,2018-03-31,2018-03-31T23:48:14.9630887Z,2017-03-14T20:18:03.3259111Z,2018-03-31T19:57:58.2386448Z,2017-03-14T20:18:03.3259111Z,2016-12-17,4,5146.0,2018-03-31T13:48:18.0000000Z,2016-12-17T08:44:08.0000000Z,BitcoinHashcore,1
1334,TCR,2018-04-01,2018-04-01T04:03:37.8820911Z,2017-03-18T23:03:39.7412520Z,2018-04-01T02:27:25.2024346Z,2017-03-18T23:03:39.7412520Z,2017-03-01,6,5140.0,2018-03-31T22:24:06.0000000Z,2017-03-01T16:47:53.0000000Z,TheCreed,1
1335,VULC,2018-04-01,2018-04-01T04:12:20.0185227Z,2017-10-16T01:29:39.3851434Z,2018-04-01T03:55:52.8351449Z,2017-10-16T01:29:39.3851434Z,2017-10-09,6,5111.0,2018-03-31T23:45:44.0000000Z,2017-10-09T15:48:19.0000000Z,Vulcano,1
1336,BITCF,2018-03-31,2018-03-31T23:48:41.5346988Z,2017-06-30T15:46:43.4052281Z,2018-03-31T22:47:17.2771115Z,2017-06-30T15:46:43.4052281Z,2017-06-30,4,5104.0,2018-03-30T16:14:28.0000000Z,2017-06-30T14:17:58.0000000Z,First Bitcoin Capital,1
1337,CFD,2018-04-01,2018-04-01T01:45:48.8650000Z,2018-01-24T00:38:32.5295007Z,2018-03-31T08:55:35.5360000Z,2018-01-24T00:38:32.5295007Z,2018-01-24,1,5057.0,2018-03-31T08:51:50.0000000Z,2018-01-24T23:11:54.0000000Z,Confido,1
1338,UNRC,2018-04-01,2018-04-01T02:00:36.2518404Z,2017-12-28T21:45:18.4064748Z,2018-03-31T23:50:44.3864306Z,2017-12-28T21:45:18.4064748Z,2017-12-28,3,5049.0,2018-03-31T23:40:29.0000000Z,2017-12-29T04:37:08.0000000Z,UniversalRoyalCoin,1
1339,ECC,2018-04-01,2018-04-01T00:14:07.5023758Z,2017-03-14T20:15:03.5770724Z,2018-03-31T23:22:47.8270000Z,2017-03-14T20:15:03.5770724Z,2017-02-19,3,5042.0,2017-05-02T00:12:42.0000000Z,2017-02-19T19:29:34.0000000Z,E-Currency Coin,1
1340,CYC,2018-04-01,2018-04-01T02:48:46.3910437Z,2017-03-19T01:32:18.0028430Z,2018-04-01T02:48:46.3910437Z,2017-03-19T01:32:18.0028430Z,2017-01-26,6,5031.0,2018-03-31T15:50:17.0000000Z,2017-01-26T11:02:51.0000000Z,Cycling Coin,1
1341,ORLY,2018-04-01,2018-04-01T03:45:56.2600822Z,2017-03-18T23:39:05.7490242Z,2018-04-01T03:20:39.8348788Z,2017-03-18T23:39:05.7490242Z,2017-03-07,6,5025.0,2018-03-31T21:03:26.0000000Z,2017-03-07T11:51:39.0000000Z,Orlycoin,1
1342,IMPS,2018-04-01,2018-04-01T03:13:48.3056896Z,2017-03-19T01:08:17.5554571Z,2018-04-01T03:13:48.3056896Z,2017-03-19T01:08:17.5554571Z,2017-02-14,6,4980.0,2018-03-31T22:40:51.0000000Z,2017-02-14T18:47:33.0000000Z,ImpulseCoin,1
1343,BRE,2018-04-01,2018-04-01T02:47:04.1291486Z,2017-03-18T23:54:49.5735171Z,2018-04-01T02:47:04.1291486Z,2017-03-18T23:54:49.5735171Z,2017-03-15,6,4894.0,2018-04-01T01:05:22.0000000Z,2017-03-15T14:46:43.0000000Z,Cruzeiro,0
1344,SIC,2018-04-01,2018-04-01T03:58:41.8282188Z,2017-03-18T23:21:30.9969408Z,2018-04-01T03:58:41.8282188Z,2017-03-18T23:21:30.9969408Z,2017-03-11,7,4888.0,2018-03-26T12:46:54.0000000Z,2017-03-11T16:08:45.0000000Z,Swisscoin,1
1345,LQD,2018-03-09,2018-03-09T23:36:51.4264295Z,2016-05-29T15:05:07.0327672Z,2018-03-09T21:58:38.6780000Z,2016-06-12T11:53:38.1523879Z,2016-05-29,1,4803.0,2018-03-09T23:19:16.8790000Z,2016-05-30T00:35:51.0000000Z,LIQUID,1
1346,XRC,2018-04-01,2018-04-01T01:58:12.3068046Z,2017-12-28T21:42:01.5316224Z,2018-04-01T01:56:37.7784961Z,2017-12-28T21:42:01.5316224Z,2017-12-28,2,4773.0,2018-03-31T23:58:43.0000000Z,2017-12-28T21:20:29.0000000Z,Rawcoin,1
1347,9COIN,2018-03-31,2018-03-31T23:44:56.7538419Z,2017-03-14T20:03:12.2346102Z,2018-03-31T22:55:50.8425204Z,2017-03-14T20:03:12.2346102Z,2017-01-19,4,4769.0,2018-03-31T17:44:39.0000000Z,2017-01-19T13:35:57.0000000Z,9COIN,1
1348,COXST,2018-04-01,2018-04-01T03:02:18.5437907Z,2017-03-18T23:31:05.1702404Z,2018-04-01T02:04:22.9337693Z,2017-03-18T23:31:05.1702404Z,2017-03-01,7,4749.0,2018-03-31T12:28:00.0000000Z,2017-03-01T20:45:36.0000000Z,CoExistCoin,1
1349,XDE2,2018-04-01,2018-04-01T03:44:59.2588820Z,2017-03-18T23:40:06.2021071Z,2018-04-01T03:44:59.2588820Z,2017-03-18T23:40:06.2021071Z,2017-02-19,7,4722.0,2018-03-29T13:58:50.0000000Z,2017-02-19T10:03:58.0000000Z,XDE II,1
1350,CTO,2018-03-31,2018-03-31T23:50:07.4501204Z,2017-03-14T20:21:24.4053295Z,2018-03-31T18:57:34.2081640Z,2017-03-14T20:21:24.4053295Z,2015-07-25,4,4676.0,2018-03-31T16:28:09.0000000Z,2015-07-25T15:33:09.0000000Z,Crypto,1
1351,VSM,2017-11-27,2017-11-27T18:05:24.3217801Z,2017-07-02T04:06:42.9551996Z,2017-11-27T18:05:24.3217801Z,2017-07-02T04:06:42.9551996Z,2017-07-02,3,4674.0,2017-09-19T03:58:03.0000000Z,2017-07-11T05:08:22.0000000Z,VOISE,1
1352,LOG,2018-03-31,2018-03-31T23:55:15.3216397Z,2017-03-18T22:52:46.3459360Z,2018-03-31T23:55:15.3216397Z,2017-03-18T22:52:46.3459360Z,2015-05-18,4,4653.0,2018-03-31T16:04:10.0000000Z,2015-05-18T16:04:09.0000000Z,Woodcoin,1
1353,MND,2018-04-01,2018-04-01T03:09:56.3353058Z,2017-03-19T02:35:15.2788975Z,2018-04-01T02:20:50.4298311Z,2017-03-19T02:35:15.2788975Z,2017-02-27,6,4620.0,2018-03-31T01:21:14.0000000Z,2017-02-27T15:02:11.0000000Z,MindCoin,1
1354,DCRE,2018-04-01,2018-04-01T02:35:31.0278343Z,2017-03-18T23:59:34.5768007Z,2018-04-01T02:35:31.0278343Z,2017-03-18T23:59:34.5768007Z,2017-02-21,6,4596.0,2018-03-30T04:48:08.0000000Z,2017-02-21T13:02:17.0000000Z,DeltaCredits,1
1355,GUC,2018-03-31,2018-03-31T23:56:05.2944081Z,2017-03-23T17:57:07.1636763Z,2018-03-31T21:52:31.4961428Z,2017-03-23T17:57:07.1636763Z,2017-03-23,4,4595.0,2018-03-29T03:06:49.0000000Z,2017-03-23T18:43:19.0000000Z,GoldUnionCoin,1
1356,PRIMU,2018-04-01,2018-04-01T03:14:34.1974867Z,2017-07-17T19:42:37.4945347Z,2018-04-01T02:49:55.4873715Z,2017-07-17T19:42:37.4945347Z,2017-07-17,7,4570.0,2018-03-31T22:44:54.0000000Z,2017-07-26T06:47:28.0000000Z,Primulon,1
1357,GBT,2018-04-01,2018-04-01T02:31:01.6527405Z,2017-03-19T01:44:19.1642394Z,2018-04-01T02:22:19.2379495Z,2017-03-19T01:44:19.1642394Z,2017-03-07,6,4550.0,2018-03-31T18:31:06.0000000Z,2017-03-07T11:11:24.0000000Z,GameBet Coin,1
1358,ATX,2018-04-01,2018-04-01T01:44:15.4118534Z,2017-03-14T20:13:11.4380253Z,2018-04-01T01:41:21.0814360Z,2017-03-14T20:13:11.4380253Z,2016-12-06,6,4547.0,2018-03-31T14:06:41.0000000Z,2016-12-06T15:57:25.0000000Z,Artex Coin,1
1359,BAM,2018-04-01,2018-04-01T02:26:49.7866308Z,2017-03-19T00:01:34.5006253Z,2018-04-01T02:26:49.7866308Z,2017-03-19T00:01:34.5006253Z,2017-03-06,6,4535.0,2018-03-31T23:03:26.0000000Z,2017-03-06T15:01:14.0000000Z,Convertible Mark,0
1360,SUP,2018-04-01,2018-04-01T02:27:52.3139786Z,2018-01-24T00:55:33.1869073Z,2018-04-01T01:14:52.7020000Z,2018-01-24T00:55:33.1869073Z,2018-01-24,3,4520.0,2018-04-01T01:10:40.0000000Z,2018-01-24T14:39:10.0000000Z,Superior Coin,1
1361,GCC24,2018-03-31,2018-03-31T23:54:03.1135143Z,2017-10-04T15:57:21.7250099Z,2018-03-31T23:55:52.5466761Z,2017-10-04T15:57:21.7250099Z,2017-10-04,4,4511.0,2018-03-31T23:24:00.0000000Z,2017-10-04T19:31:41.0000000Z,Global Crypto,1
1362,DLISK,2018-04-01,2018-04-01T03:11:35.6532544Z,2017-03-18T23:44:31.3828138Z,2018-04-01T02:08:59.9578401Z,2017-03-18T23:44:31.3828138Z,2017-02-08,6,4509.0,2018-03-31T19:19:37.0000000Z,2017-02-08T01:45:01.0000000Z,DAPPSTER,1
1363,PIZZA,2018-04-01,2018-04-01T00:03:30.1210671Z,2017-03-14T20:11:52.5612340Z,2018-03-31T23:55:19.1410809Z,2017-03-14T20:11:52.5612340Z,2016-08-26,4,4504.0,2018-03-31T23:48:12.0000000Z,2016-08-26T16:11:31.0000000Z,PizzaCoin,1
1364,EGO,2018-04-01,2018-04-01T02:48:43.2987134Z,2017-03-19T02:18:14.8373837Z,2018-04-01T02:48:43.2987134Z,2017-03-19T02:18:14.8373837Z,2017-02-13,6,4485.0,2018-04-01T01:07:41.0000000Z,2017-02-13T15:07:13.0000000Z,EGO,1
1365,ARB,2018-04-01,2018-04-01T02:39:16.6148009Z,2017-03-18T23:15:36.6251700Z,2018-04-01T02:39:16.6148009Z,2017-03-18T23:15:36.6251700Z,2017-02-12,6,4471.0,2018-03-31T22:08:47.0000000Z,2017-02-12T21:49:46.0000000Z,ARbit,1
1366,ZBCN,2017-11-08,2017-11-08T08:28:47.5663632Z,2017-03-14T20:25:14.4865717Z,2017-11-08T08:02:19.8250579Z,2017-03-14T20:25:14.4865717Z,2017-03-09,4,4394.0,2017-11-02T22:02:40.0000000Z,2017-03-09T12:11:45.0000000Z,Zilbercoin,1
1367,FDX,2018-04-01,2018-04-01T02:20:05.2700000Z,2018-01-24T00:21:42.1453690Z,2018-04-01T01:44:41.7460000Z,2018-01-24T00:21:42.1453690Z,2018-01-23,3,4373.0,2018-03-31T09:00:21.0000000Z,2018-01-23T09:25:36.0000000Z,FidentiaX,1
1368,CLINT,2018-04-01,2018-04-01T02:47:41.0206066Z,2017-03-19T00:38:16.4846865Z,2018-04-01T02:47:41.0206066Z,2017-03-19T00:38:16.4846865Z,2017-01-23,6,4345.0,2018-04-01T02:39:12.0000000Z,2017-01-23T16:05:53.0000000Z,Clinton,1
1369,ASAFE2,2018-04-01,2018-04-01T01:55:01.6792207Z,2017-12-28T21:43:03.0713499Z,2018-04-01T00:57:50.0077518Z,2017-12-28T21:43:03.0713499Z,2017-12-28,2,4341.0,2018-04-01T00:41:19.0000000Z,2017-12-28T22:05:21.0000000Z,AllSafe,1
1370,GBC,2018-02-15,2018-02-15T08:52:07.7806298Z,2017-03-18T23:16:40.2396527Z,2018-02-15T06:47:55.0214273Z,2017-03-14T20:18:19.9760398Z,2016-08-02,4,4303.0,2018-02-14T18:50:32.0000000Z,2016-08-02T16:21:27.0000000Z,GBCGoldCoin,1
1371,FUTC,2018-03-31,2018-03-31T23:54:33.1289300Z,2017-03-17T15:07:05.2384338Z,2018-03-31T23:54:33.1289300Z,2017-03-17T14:56:56.7122818Z,2016-04-09,4,4227.0,2018-03-31T23:47:38.0000000Z,2016-04-09T07:43:16.0000000Z,FutCoin,1
1372,420G,2018-04-01,2018-04-01T02:26:01.3261258Z,2017-06-30T15:54:54.2470497Z,2018-04-01T02:26:01.3261258Z,2017-06-30T15:54:54.2470497Z,2017-06-30,7,4181.0,2018-03-31T09:46:25.0000000Z,2017-07-10T08:39:24.0000000Z,GanjaCoin,1
1373,NIC,2018-04-01,2018-04-01T03:09:47.2826308Z,2017-03-18T23:10:49.0463711Z,2018-04-01T00:39:37.9027299Z,2017-03-18T23:10:49.0463711Z,2017-02-27,6,4176.0,2018-03-28T19:05:03.0000000Z,2017-02-27T06:34:22.0000000Z,Cordoba,0
1374,TERI,2018-04-01,2018-04-01T00:04:23.3101694Z,2017-07-04T14:21:23.5660078Z,2018-03-31T23:46:57.6264773Z,2017-07-04T14:21:23.5660078Z,2017-07-04,4,4045.0,2018-03-31T11:34:47.0000000Z,2017-07-07T13:53:02.0000000Z,TengRI,1
1375,IBANK,2018-04-01,2018-04-01T03:25:30.8366785Z,2017-03-19T02:18:14.4064942Z,2018-04-01T03:25:30.8366785Z,2017-03-19T02:18:14.4064942Z,2017-02-17,6,4030.0,2018-03-31T05:51:08.0000000Z,2017-02-17T14:20:29.0000000Z,iBank,1
1376,YAC,2018-04-01,2018-04-01T04:12:34.7124006Z,2017-01-09T00:21:52.8631181Z,2018-04-01T04:12:34.7124006Z,2017-01-09T00:21:52.8631181Z,2017-01-09,7,4006.0,2018-03-31T22:55:37.0000000Z,2017-03-10T12:07:55.0000000Z,Yacoin,1
1377,GRX,2018-04-01,2018-04-01T01:50:40.5911768Z,2017-12-28T21:44:54.6393429Z,2018-04-01T01:50:32.5087159Z,2017-12-28T21:44:54.6393429Z,2017-12-28,4,4005.0,2018-04-01T01:02:12.0000000Z,2017-12-28T21:36:18.0000000Z,GOLD Reward T...,1
1378,BSDB,2018-03-31,2018-03-31T23:48:03.7342637Z,2017-09-25T21:01:26.0637467Z,2018-03-31T23:07:52.7204453Z,2017-09-25T21:01:26.0637467Z,2017-09-25,4,3989.0,2018-03-31T21:55:19.0000000Z,2017-09-27T16:37:24.0000000Z,Bsdbwealth,1
1379,STS,2018-04-01,2018-04-01T04:14:33.1544895Z,2017-03-14T20:36:14.5131408Z,2018-04-01T04:14:33.1544895Z,2017-03-14T20:36:14.5131408Z,2016-04-29,10,3930.0,2018-03-31T22:52:59.0000000Z,2016-04-29T10:41:16.0000000Z,Stress,1
1380,RSGP,2018-04-01,2018-04-01T03:32:42.5488645Z,2017-07-17T19:42:43.4390959Z,2018-04-01T03:06:19.5917583Z,2017-07-17T19:42:43.4390959Z,2017-07-17,6,3925.0,2018-03-31T17:41:13.0000000Z,2017-07-24T08:25:27.0000000Z,RSGPcoin,1
1381,SHORTY,2018-04-01,2018-04-01T04:01:02.7189856Z,2017-03-18T23:51:09.1839744Z,2018-04-01T04:01:02.7189856Z,2017-03-18T23:51:09.1839744Z,2017-03-07,6,3843.0,2018-03-31T19:40:18.0000000Z,2017-03-07T20:47:39.0000000Z,Shorty,1
